ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0010447	response to acidic pH	2	1	AFUB_047540,	50.0	77.51	157.28	0.0128607410558	0.285686375622	1.0
GO:0071468	cellular response to acidic pH	2	1	AFUB_047540,	50.0	77.51	157.28	0.0128607410558	0.285686375622	1.0
GO:0015743	malate transport	3	1	AFUB_082870,	33.3	51.67	78.63	0.0192302375513	0.285686375622	1.0
GO:0071423	malate transmembrane transport	3	1	AFUB_082870,	33.3	51.67	78.63	0.0192302375513	0.285686375622	1.0
GO:0070790	phialide development	4	1	AFUB_045170,	25.0	38.76	52.41	0.0255594858161	0.285686375622	1.0
GO:0046461	neutral lipid catabolic process	4	1	AFUB_030040,	25.0	38.76	52.41	0.0255594858161	0.285686375622	1.0
GO:0019433	triglyceride catabolic process	4	1	AFUB_030040,	25.0	38.76	52.41	0.0255594858161	0.285686375622	1.0
GO:0046464	acylglycerol catabolic process	4	1	AFUB_030040,	25.0	38.76	52.41	0.0255594858161	0.285686375622	1.0
GO:0006638	neutral lipid metabolic process	5	1	AFUB_030040,	20.0	31.0	39.3	0.0318487347985	0.285686375622	1.0
GO:0006835	dicarboxylic acid transport	5	1	AFUB_082870,	20.0	31.0	39.3	0.0318487347985	0.285686375622	1.0
GO:0044205	'de novo' UMP biosynthetic process	5	1	AFUB_047540,	20.0	31.0	39.3	0.0318487347985	0.285686375622	1.0
GO:0006641	triglyceride metabolic process	5	1	AFUB_030040,	20.0	31.0	39.3	0.0318487347985	0.285686375622	1.0
GO:0015740	C4-dicarboxylate transport	5	1	AFUB_082870,	20.0	31.0	39.3	0.0318487347985	0.285686375622	1.0
GO:0006639	acylglycerol metabolic process	5	1	AFUB_030040,	20.0	31.0	39.3	0.0318487347985	0.285686375622	1.0
GO:0016042	lipid catabolic process	46	2	AFUB_030040,AFUB_080270,	4.3	6.74	7.26	0.035225863018	0.285686375622	1.0
GO:0009173	pyrimidine ribonucleoside monophosphate metabolic process	6	1	AFUB_047540,	16.7	25.84	31.44	0.038098231938	0.285686375622	1.0
GO:0009174	pyrimidine ribonucleoside monophosphate biosynthetic process	6	1	AFUB_047540,	16.7	25.84	31.44	0.038098231938	0.285686375622	1.0
GO:0046049	UMP metabolic process	6	1	AFUB_047540,	16.7	25.84	31.44	0.038098231938	0.285686375622	1.0
GO:0046503	glycerolipid catabolic process	6	1	AFUB_030040,	16.7	25.84	31.44	0.038098231938	0.285686375622	1.0
GO:0006222	UMP biosynthetic process	6	1	AFUB_047540,	16.7	25.84	31.44	0.038098231938	0.285686375622	1.0
GO:0000905	sporocarp development involved in asexual reproduction	7	1	AFUB_045170,	14.3	22.15	26.2	0.0443082231785	0.285686375622	1.0
GO:0034976	response to endoplasmic reticulum stress	7	1	AFUB_035090,	14.3	22.15	26.2	0.0443082231785	0.285686375622	1.0
GO:0030584	sporocarp development	53	2	AFUB_045170,AFUB_047540,	3.8	5.85	6.26	0.0455897887304	0.285686375622	1.0
GO:0030582	reproductive fruiting body development	55	2	AFUB_045170,AFUB_047540,	3.6	5.64	6.02	0.0487345479099	0.285686375622	1.0
